"HQ"	89.645	3.804516173	0.52448436	20.82261385	-2.273783938	1.264398891	-0.1482971904
"QD"	89.88	3.678909479	0.01495916134	21.31391504	0.2025620851	1.247014252	4.636652173e-12
"HQ"	89.88	3.678909479	0.01495916134	21.31391504	0.2025620851	1.247014252	4.636652173e-12
"HQ"	89.88	3.678909479	0.01495916134	21.31391504	0.2025620851	1.247014252	4.636652173e-12
"QD"	90.115	3.790192335	-0.4928860413	20.63571702	2.656577263	1.264398891	0.1482971904
"HQ"	90.115	3.790192335	-0.4928860413	20.63571702	2.656577263	1.264398891	0.1482971904
"OQLBM"	90.78	4.590751816	-0.7109628034	17.27514002	2.396921985	1.363016523	0.1482971904
"MB2L"	90.78	4.590751816	-0.7109628034	17.27514002	2.396921985	1.363016523	0.1482971904
"HD"	90.78	4.590751816	-0.7109628034	17.27514002	2.396921985	1.363016523	0.1482971904
"BH"	92.72	8.578132785	-1.346502807	9.369739037	1.665918764	1.72770695	0.2280591294
"HD"	92.72	8.578132785	-1.346502807	9.369739037	1.665918764	1.72770695	0.2280591294
"MB2L"	92.72	8.578132785	-1.346502807	9.369739037	1.665918764	1.72770695	0.2280591294
"OBMBM"	93.02	9.415548618	-1.444883301	8.406450867	1.545041801	1.796124689	0.2280591294
"MB2L"	93.02	9.415548618	-1.444883301	8.406450867	1.545041801	1.796124689	0.2280591294
"HD"	93.02	9.415548618	-1.444883301	8.406450867	1.545041801	1.796124689	0.2280591294
"BH"	94.96	16.24761444	-2.080423304	3.89605992	0.7729937012	2.315394244	0.3078210684
"HD"	94.96	16.24761444	-2.080423304	3.89605992	0.7729937012	2.315394244	0.3078210684
"MB2L"	94.96	16.24761444	-2.080423304	3.89605992	0.7729937012	2.315394244	0.3078210684
"OBMMC"	95.249	17.47748856	-2.175196514	3.483516058	0.6544937099	2.404354533	0.3078210684
"KMC"	95.399	18.13742605	-2.224386761	3.296393723	0.5929885241	2.450527693	0.3078210684
"KHV"	95.399	18.13742605	-2.224386761	3.296393723	0.5929885241	2.450527693	0.3078210684
"MCQ0"	95.399	18.13742605	-2.224386761	3.296393723	0.5929885241	2.450527693	0.3078210684
"MCS2"	95.399	18.13742605	-2.224386761	3.296393723	0.5929885241	2.450527693	0.3078210684
"MCO0"	95.399	18.13742605	-2.224386761	3.296393723	0.5929885241	2.450527693	0.3078210684
"KMC"	95.549	18.81212062	-2.273577008	3.127722944	0.5314833383	2.496700853	0.3078210684
"OMCQL"	95.625	19.15959848	-2.298500066	3.049305836	0.5003207108	2.520095254	0.3078210684
"HQ"	95.625	19.15959848	-2.298500066	3.049305836	0.5003207108	2.520095254	0.3078210684
"QF1"	96.095	19.13218403	2.354600532	2.996727466	-0.384242788	2.520095254	-0.3078210684
"HQ"	96.095	19.13218403	2.354600532	2.996727466	-0.384242788	2.520095254	-0.3078210684
"OQLBM"	96.76	16.15182793	2.127137973	3.677127187	-0.6389146875	2.315394244	-0.3078210684
"MB2L"	96.76	16.15182793	2.127137973	3.677127187	-0.6389146875	2.315394244	-0.3078210684
"HD"	96.76	16.15182793	2.127137973	3.677127187	-0.6389146875	2.315394244	-0.3078210684
"BH"	98.7	9.191705722	1.46424499	7.568258426	-1.360863261	1.796124689	-0.2280591294
"HD"	98.7	9.191705722	1.46424499	7.568258426	-1.360863261	1.796124689	-0.2280591294
"MB2L"	98.7	9.191705722	1.46424499	7.568258426	-1.360863261	1.796124689	-0.2280591294
"OBMBM"	99	8.343943134	1.361630302	8.418691107	-1.47391234	1.72770695	-0.2280591294
"MB2L"	99	8.343943134	1.361630302	8.418691107	-1.47391234	1.72770695	-0.2280591294
"HD"	99	8.343943134	1.361630302	8.418691107	-1.47391234	1.72770695	-0.2280591294
"BH"	100.94	4.350938053	0.6987373181	15.48876083	-2.159624711	1.363016523	-0.1482971904
"HD"	100.94	4.350938053	0.6987373181	15.48876083	-2.159624711	1.363016523	-0.1482971904
"MB2L"	100.94	4.350938053	0.6987373181	15.48876083	-2.159624711	1.363016523	-0.1482971904
"OBMMC"	101.229	3.975636155	0.5998851684	16.76756614	-2.265307142	1.320158635	-0.1482971904
